Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
"Đường Phạm Hùng, Trung Hòa, Cầu Giấy, Hà Nội",62.3,5.8,3.0,Tây - Nam,Tây - Bắc,7.0,4.0,4.0,Have certificate,Full,69.63
"106, Kiều Mai, Khương Trung, Thanh Xuân, Hà Nội",38.3,3.5,5.0,Tây - Bắc,Đông - Bắc,7.0,6.0,4.0,Have certificate,Full,60.0
"Đường Huỳnh Thúc Kháng, Quang Trung, Đống Đa, Hà Nội",50.5,4.2,3.0,Đông - Nam,Đông - Nam,5.0,5.0,5.0,Have certificate,Basic,60.84
"Đường Nguyễn Xiển, Trung Sơn Dương, Thanh Xuân, Hà Nội",49.8,4.0,2.2,Tây - Bắc,Đông,4.0,5.0,3.0,Have certificate,Full,35.54
"Đường Nguyễn Phong Sắc, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",74.1,5.2,7.5,Đông - Nam,Đông - Nam,5.0,5.0,2.0,Have certificate,Full,41.1
"27, Lạc Long Quân, Tứ Liên, Tây Hồ, Hà Nội",44.2,3.7,3.5,Đông - Nam,Đông - Bắc,4.0,6.0,5.0,Have certificate,Full,156.79
"125, Hàng Cân, Hàng Bạc, Hoàn Kiếm, Hà Nội",75.3,4.0,2.3,Đông - Nam,Đông - Nam,1.0,3.0,5.0,Have certificate,Full,148.65
"101, Thanh Bảo, Điện Biên, Ba Đình, Hà Nội",73.5,4.7,5.1,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,92.13
"88, Nguyễn Phong Sắc, Yên Hòa, Cầu Giấy, Hà Nội",57.4,4.0,3.0,Đông,Tây - Nam,7.0,4.0,5.0,Have certificate,Full,77.56
"Đường Hàng Bông, Hàng Bồ, Hoàn Kiếm, Hà Nội",49.2,3.6,4.2,Đông - Bắc,Đông - Nam,5.0,4.0,5.0,Have certificate,Empty,48.75
"Đường Lê Văn Lương, Hạ Đình, Thanh Xuân, Hà Nội",75.8,4.0,3.0,Đông,Đông - Nam,7.0,6.0,4.0,Have certificate,Full,54.62
"Đường Lạc Long Quân, Quảng An, Tây Hồ, Hà Nội",65.1,5.6,3.5,Đông,Đông - Nam,2.0,7.0,2.0,Have certificate,Full,161.85
"66, Nhật Tân, Xuân La, Tây Hồ, Hà Nội",62.8,4.2,5.7,Đông - Nam,Đông - Nam,1.0,7.0,4.0,Have certificate,Full,191.46
"Đường Hàng Bông, Cửa Đông, Hoàn Kiếm, Hà Nội",35.3,4.5,4.5,Đông,Tây - Bắc,4.0,4.0,3.0,Have certificate,Basic,88.9
"Đường Đội Cấn, Giảng Võ, Ba Đình, Hà Nội",52.2,3.7,5.9,Tây - Bắc,Đông,4.0,4.0,3.0,Have certificate,Full,77.95
"Đường Đại Cồ Việt, Đống Mác, Hai Bà Trưng, Hà Nội",36.4,3.2,3.0,Đông,Đông - Nam,7.0,3.0,2.0,Have certificate,Full,42.95
"89, Quán Thánh, Phú Mỹ, Ba Đình, Hà Nội",64.1,4.0,6.5,Tây - Nam,Đông - Nam,5.0,5.0,4.0,Have certificate,Full,64.55
"Đường Trần Thái Tông, Nghĩa Tân, Cầu Giấy, Hà Nội",68.5,5.8,3.0,Tây,Nam,3.0,6.0,4.0,Have certificate,Full,37.21
"Đường Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",62.5,4.0,3.0,Đông - Bắc,Tây - Nam,6.0,5.0,4.0,Have certificate,Full,33.06
"Đường Thụy Khuê, Bưởi, Tây Hồ, Hà Nội",53.7,4.2,7.5,Đông - Nam,Tây - Bắc,6.0,4.0,4.0,Have certificate,Full,142.98
"Đường Yên Hòa, Trung Hòa, Cầu Giấy, Hà Nội",54.5,4.0,5.0,Tây - Bắc,Nam,4.0,7.0,4.0,Have certificate,Full,75.44
"127, Xuân Thủy, Dịch Vọng, Cầu Giấy, Hà Nội",56.5,5.9,3.0,Đông - Nam,Đông - Bắc,1.0,4.0,4.0,Have certificate,Full,43.53
"Đường Phố Cổ, Phố Huế, Hai Bà Trưng, Hà Nội",63.0,5.2,3.8,Đông - Nam,Đông - Nam,4.0,6.0,3.0,Have certificate,Full,67.71
"Đường Thụy Khuê, Nhật Tân, Tây Hồ, Hà Nội",67.3,4.2,3.5,Đông - Bắc,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,80.59
"Đường Âu Cơ, Nhật Tân, Tây Hồ, Hà Nội",78.1,5.4,3.5,Đông - Nam,Đông,6.0,4.0,2.0,Have certificate,Full,192.79
"Đường Giảng Võ, Giảng Võ, Ba Đình, Hà Nội",56.4,4.0,5.8,Bắc,Đông - Nam,2.0,4.0,4.0,Have certificate,Full,74.47
"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",100.0,5.312626469082877,3.5,Đông - Nam,Đông - Nam,4.0,5.0,3.0,Have certificate,Basic,10.081477575010604
"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",120.0,5.819690713431428,3.5,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Basic,12.883213742497997
"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",150.0,6.506612021628461,3.5,Đông - Nam,Đông - Nam,4.0,6.0,5.0,Have certificate,Basic,15.731317676846633
"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",200.0,7.513188404399293,3.5,Đông - Nam,Đông - Nam,4.0,8.0,6.0,Have certificate,Basic,20.672152076095667
"Đường Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh",100.0,5.163977794943222,5.0,Tây,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,10.09868841384951
"Đường Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh",120.0,5.656854249492381,5.0,Tây,Đông - Nam,3.0,5.0,3.0,Have certificate,Full,12.118392328470684
"Đường Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh",150.0,6.324555320336759,5.0,Tây,Đông - Nam,3.0,6.0,4.0,Have certificate,Full,14.976646321294348
"Đường Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh",200.0,7.302967433402215,5.0,Tây,Đông - Nam,3.0,7.0,5.0,Have certificate,Full,21.854411006808185
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",100.0,4.85071250072666,6.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Basic,10.412746292847379
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",120.0,5.313689313240571,6.0,Đông - Nam,Đông - Nam,5.0,6.0,6.0,Have certificate,Basic,12.642141997985863
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",150.0,5.940885257860046,6.0,Đông - Nam,Đông - Nam,5.0,7.0,7.0,Have certificate,Basic,14.622826624769415
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",200.0,6.859943405700354,6.0,Đông - Nam,Đông - Nam,5.0,9.0,8.0,Have certificate,Basic,21.669381955829508
"Dự án Sun Urban City, Phường Lam Hạ, Phủ Lý, Hà Nam",100.0,5.163977794943222,30.0,Đông - Nam,Đông - Nam,4.0,5.0,5.0,Have certificate,Basic,9.332442640800421
"Dự án Sun Urban City, Phường Lam Hạ, Phủ Lý, Hà Nam",120.0,5.656854249492381,30.0,Đông - Nam,Đông - Nam,4.0,6.0,5.0,Have certificate,Basic,10.45480693281393
"Dự án Sun Urban City, Phường Lam Hạ, Phủ Lý, Hà Nam",150.0,6.324555320336759,30.0,Đông - Nam,Đông - Nam,4.0,7.0,6.0,Have certificate,Basic,13.02273745081065
"Dự án Sun Urban City, Phường Lam Hạ, Phủ Lý, Hà Nam",200.0,7.302967433402215,30.0,Đông - Nam,Đông - Nam,4.0,8.0,7.0,Have certificate,Basic,17.366809019706867
"Đường Số 21, Phường 8, Gò Vấp, Hồ Chí Minh",100.0,6.3639610306789285,6.0,Đông - Nam,Đông - Nam,4.0,4.0,6.0,Have certificate,Full,14.526999700883238
"Đường Số 21, Phường 8, Gò Vấp, Hồ Chí Minh",120.0,6.971370023173351,6.0,Đông - Nam,Đông - Nam,4.0,5.0,6.0,Have certificate,Full,17.86901773463183
"Đường Số 21, Phường 8, Gò Vấp, Hồ Chí Minh",150.0,7.794228634059947,6.0,Đông - Nam,Đông - Nam,4.0,6.0,7.0,Have certificate,Full,22.106563921139237
"Đường Số 21, Phường 8, Gò Vấp, Hồ Chí Minh",200.0,9.0,6.0,Đông - Nam,Đông - Nam,4.0,8.0,8.0,Have certificate,Full,29.011056162653535
"Phố Khâm Thiên, Phường Thổ Quan, Đống Đa, Hà Nội",100.0,6.030848532389,3.0,Đông - Nam,Đông - Nam,5.0,5.0,5.0,Have certificate,Basic,14.766837887117092
"Phố Khâm Thiên, Phường Thổ Quan, Đống Đa, Hà Nội",120.0,6.6064635641727625,3.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Basic,16.801588885292794
"Phố Khâm Thiên, Phường Thổ Quan, Đống Đa, Hà Nội",150.0,7.386250810182919,3.0,Đông - Nam,Đông - Nam,5.0,7.0,6.0,Have certificate,Basic,21.37306915592376
"Phố Khâm Thiên, Phường Thổ Quan, Đống Đa, Hà Nội",200.0,8.528907787122401,3.0,Đông - Nam,Đông - Nam,5.0,9.0,7.0,Have certificate,Basic,28.737981067335426
"Ngõ 169, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",100.0,7.115124735378854,3.5,Đông - Nam,Đông - Nam,5.0,5.0,5.0,Have certificate,Full,12.045914128771912
"Ngõ 169, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",120.0,7.794228634059947,3.5,Đông - Nam,Đông - Nam,5.0,5.0,6.0,Have certificate,Full,14.986274001688324
"Ngõ 169, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",150.0,8.714212528966689,3.5,Đông - Nam,Đông - Nam,5.0,6.0,6.0,Have certificate,Full,17.55159185550449
"Ngõ 169, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",200.0,10.062305898749054,3.5,Đông - Nam,Đông - Nam,5.0,8.0,8.0,Have certificate,Full,24.248290639332613
"Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",100.0,4.85071250072666,6.0,Đông - Nam,Đông - Nam,2.0,4.0,2.0,Have certificate,Full,7.755294779323506
"Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",120.0,5.313689313240571,6.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Have certificate,Full,8.747543363607525
"Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",150.0,5.940885257860046,6.0,Đông - Nam,Đông - Nam,2.0,5.0,4.0,Have certificate,Full,11.652300031109194
"Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",200.0,6.859943405700354,6.0,Đông - Nam,Đông - Nam,2.0,7.0,5.0,Have certificate,Full,14.790894093348909
"Đường Võ Nguyên Giáp, thôn Phương Trạch, Xã Vĩnh Ngọc, Đông Anh, Hà Nội",100.0,7.0710678118654755,7.0,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,15.417092867373501
"Đường Võ Nguyên Giáp, thôn Phương Trạch, Xã Vĩnh Ngọc, Đông Anh, Hà Nội",120.0,7.745966692414834,7.0,Đông - Nam,Đông - Nam,4.0,6.0,4.0,Have certificate,Full,20.4095927604672
"Đường Võ Nguyên Giáp, thôn Phương Trạch, Xã Vĩnh Ngọc, Đông Anh, Hà Nội",150.0,8.660254037844386,7.0,Đông - Nam,Đông - Nam,4.0,7.0,5.0,Have certificate,Full,25.55720648930131
"Đường Võ Nguyên Giáp, thôn Phương Trạch, Xã Vĩnh Ngọc, Đông Anh, Hà Nội",200.0,10.0,7.0,Đông - Nam,Đông - Nam,4.0,9.0,6.0,Have certificate,Full,33.51023045321926
"Đường Đinh Tiên Hoàng, Phường 3, Bình Thạnh, Hồ Chí Minh",100.0,4.21656144517068,8.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Have certificate,Basic,10.86200537561301
"Đường Đinh Tiên Hoàng, Phường 3, Bình Thạnh, Hồ Chí Minh",120.0,4.619011637253128,8.0,Đông - Nam,Đông - Nam,4.0,6.0,7.0,Have certificate,Basic,12.72804870288318
"Đường Đinh Tiên Hoàng, Phường 3, Bình Thạnh, Hồ Chí Minh",150.0,5.164212004880297,8.0,Đông - Nam,Đông - Nam,4.0,7.0,8.0,Have certificate,Basic,16.995496529467342
"Đường Đinh Tiên Hoàng, Phường 3, Bình Thạnh, Hồ Chí Minh",200.0,5.963118382339873,8.0,Đông - Nam,Đông - Nam,4.0,9.0,9.0,Have certificate,Basic,22.058431406904674
"Phường Thuận Giao, Thuận An, Bình Dương",100.0,6.25,6.0,Bắc,Đông - Nam,3.0,5.0,4.0,Have certificate,Basic,4.849896507100188
"Phường Thuận Giao, Thuận An, Bình Dương",120.0,6.846531968814577,6.0,Bắc,Đông - Nam,3.0,5.0,5.0,Have certificate,Basic,6.071744414325107
"Phường Thuận Giao, Thuận An, Bình Dương",150.0,7.654655446197431,6.0,Bắc,Đông - Nam,3.0,6.0,6.0,Have certificate,Basic,7.200890314690965
"Phường Thuận Giao, Thuận An, Bình Dương",200.0,8.838834764831844,6.0,Bắc,Đông - Nam,3.0,8.0,7.0,Have certificate,Basic,10.585485452338629
"Đường Núi Thành, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng",100.0,6.324555320336759,3.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,In progress,Full,5.36475273873001
"Đường Núi Thành, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng",120.0,6.928203230275509,3.0,Đông - Nam,Đông - Nam,2.0,4.0,4.0,In progress,Full,6.734453879000178
"Đường Núi Thành, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng",150.0,7.745966692414834,3.0,Đông - Nam,Đông - Nam,2.0,5.0,4.0,In progress,Full,8.095759551157146
"Đường Núi Thành, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng",200.0,8.94427190999916,3.0,Đông - Nam,Đông - Nam,2.0,7.0,6.0,In progress,Full,11.049583325942818
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",100.0,5.976143046671968,6.0,Đông - Nam,Đông - Nam,3.0,5.0,5.0,Sale contract,Full,7.108129505198292
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",120.0,6.54653670707977,6.0,Đông - Nam,Đông - Nam,3.0,5.0,6.0,Sale contract,Full,8.188577058066926
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",150.0,7.319250547113999,6.0,Đông - Nam,Đông - Nam,3.0,6.0,7.0,Sale contract,Full,11.160581882722514
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",200.0,8.451542547285166,6.0,Đông - Nam,Đông - Nam,3.0,8.0,8.0,Sale contract,Full,14.575208722424609
"Đường Vĩnh Khê, Xã An Đồng, An Dương, Hải Phòng",100.0,5.95069448657224,3.0,Nam,Nam,3.0,3.0,3.0,Pending,Basic,2.874634946793627
"Đường Vĩnh Khê, Xã An Đồng, An Dương, Hải Phòng",120.0,6.518659206234476,3.0,Nam,Nam,3.0,4.0,4.0,Pending,Basic,3.433237190382908
"Đường Vĩnh Khê, Xã An Đồng, An Dương, Hải Phòng",150.0,7.288082553647555,3.0,Nam,Nam,3.0,5.0,4.0,Pending,Basic,4.1559104010858
"Đường Vĩnh Khê, Xã An Đồng, An Dương, Hải Phòng",200.0,8.415552848449263,3.0,Nam,Nam,3.0,7.0,6.0,Pending,Basic,5.738535298951757
"Đường Tây Sơn, Phường Tân Quý, Tân Phú, Hồ Chí Minh",100.0,5.3452248382484875,12.0,Đông - Nam,Đông - Nam,4.0,5.0,6.0,Have certificate,Full,9.968785939881691
"Đường Tây Sơn, Phường Tân Quý, Tân Phú, Hồ Chí Minh",120.0,5.855400437691199,12.0,Đông - Nam,Đông - Nam,4.0,6.0,6.0,Have certificate,Full,12.11226184408381
"Đường Tây Sơn, Phường Tân Quý, Tân Phú, Hồ Chí Minh",150.0,6.546536707079771,12.0,Đông - Nam,Đông - Nam,4.0,7.0,7.0,Have certificate,Full,14.877851083371024
"Đường Tây Sơn, Phường Tân Quý, Tân Phú, Hồ Chí Minh",200.0,7.559289460184544,12.0,Đông - Nam,Đông - Nam,4.0,8.0,8.0,Have certificate,Full,20.487373982129007
"Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",100.0,4.47213595499958,10.0,Đông - Nam,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,10.55530428150626
"Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",120.0,4.898979485566356,10.0,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,12.499172370277801
"Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",150.0,5.477225575051661,10.0,Đông - Nam,Đông - Nam,4.0,6.0,4.0,Have certificate,Full,16.616813688176872
"Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",200.0,6.324555320336759,10.0,Đông - Nam,Đông - Nam,4.0,8.0,6.0,Have certificate,Full,21.034789150897275
"Đường Số 3, Phường Long Bình, Quận 9, Hồ Chí Minh",100.0,8.99954085146515,7.0,Đông - Nam,Đông - Nam,4.0,5.0,5.0,Have certificate,Full,7.982667736079438
"Đường Số 3, Phường Long Bình, Quận 9, Hồ Chí Minh",120.0,9.858503063073424,7.0,Đông - Nam,Đông - Nam,4.0,5.0,6.0,Have certificate,Full,9.864759363445362
"Đường Số 3, Phường Long Bình, Quận 9, Hồ Chí Minh",150.0,11.022141502711039,7.0,Đông - Nam,Đông - Nam,4.0,6.0,7.0,Have certificate,Full,11.783078488601948
"Đường Số 3, Phường Long Bình, Quận 9, Hồ Chí Minh",200.0,12.727272727272727,7.0,Đông - Nam,Đông - Nam,4.0,8.0,8.0,Have certificate,Full,16.9130854195528
"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",100.0,7.0710678118654755,6.0,Đông - Nam,Đông - Nam,3.0,5.0,2.0,Have certificate,Full,3.944293296092694
"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",120.0,7.745966692414834,6.0,Đông - Nam,Đông - Nam,3.0,6.0,2.0,Have certificate,Full,5.236761589003485
"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",150.0,8.660254037844386,6.0,Đông - Nam,Đông - Nam,3.0,7.0,3.0,Have certificate,Full,6.397848890814693
"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",200.0,10.0,6.0,Đông - Nam,Đông - Nam,3.0,9.0,4.0,Have certificate,Full,8.002818427011439
"Đường 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",100.0,5.0,6.0,Đông - Bắc,Đông - Bắc,3.0,5.0,5.0,Have certificate,Full,9.037117249443828
"Đường 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",120.0,5.477225575051661,6.0,Đông - Bắc,Đông - Bắc,3.0,5.0,6.0,Have certificate,Full,11.877213321279914
"Đường 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",150.0,6.123724356957945,6.0,Đông - Bắc,Đông - Bắc,3.0,6.0,7.0,Have certificate,Full,14.673428891757139
"Đường 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",200.0,7.0710678118654755,6.0,Đông - Bắc,Đông - Bắc,3.0,8.0,8.0,Have certificate,Full,19.611640232087098
"Đường Ngô Thì Nhậm, Phường Quang Trung, Hà Đông, Hà Nội",100.0,7.0710678118654755,5.0,Đông - Nam,Đông - Nam,5.0,5.0,5.0,Have certificate,Full,15.946584996299825
"Đường Ngô Thì Nhậm, Phường Quang Trung, Hà Đông, Hà Nội",120.0,7.745966692414834,5.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,17.69682816117916
"Đường Ngô Thì Nhậm, Phường Quang Trung, Hà Đông, Hà Nội",150.0,8.660254037844386,5.0,Đông - Nam,Đông - Nam,5.0,7.0,6.0,Have certificate,Full,22.85484157964422
"Đường Ngô Thì Nhậm, Phường Quang Trung, Hà Đông, Hà Nội",200.0,10.0,5.0,Đông - Nam,Đông - Nam,5.0,9.0,7.0,Have certificate,Full,29.638589564766445
"Đường Đặng Tiến Đông, Phường Trung Liệt, Đống Đa, Hà Nội",100.0,5.25,3.0,Đông - Nam,Đông - Nam,5.0,7.0,5.0,Have certificate,Full,12.435371737491021
"Đường Đặng Tiến Đông, Phường Trung Liệt, Đống Đa, Hà Nội",120.0,5.751086853804244,3.0,Đông - Nam,Đông - Nam,5.0,7.0,6.0,Have certificate,Full,14.54025638963142
"Đường Đặng Tiến Đông, Phường Trung Liệt, Đống Đa, Hà Nội",150.0,6.4299105748058425,3.0,Đông - Nam,Đông - Nam,5.0,8.0,7.0,Have certificate,Full,17.592804658886138
"Đường Đặng Tiến Đông, Phường Trung Liệt, Đống Đa, Hà Nội",200.0,7.4246212024587495,3.0,Đông - Nam,Đông - Nam,5.0,10.0,8.0,Have certificate,Full,22.74695186794725
"Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",100.0,5.163977794943222,6.0,Đông - Nam,Đông - Nam,5.0,7.0,7.0,Have certificate,Full,13.216473482573493
"Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",120.0,5.656854249492381,6.0,Đông - Nam,Đông - Nam,5.0,8.0,7.0,Have certificate,Full,15.885329979648144
"Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",150.0,6.324555320336759,6.0,Đông - Nam,Đông - Nam,5.0,9.0,8.0,Have certificate,Full,20.766613901260644
"Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",200.0,7.302967433402215,6.0,Đông - Nam,Đông - Nam,5.0,10.0,9.0,Have certificate,Full,27.41267241406564
"Hẻm 33 Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",100.0,4.714045207910317,8.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,11.4732600187044
"Hẻm 33 Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",120.0,5.163977794943222,8.0,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,13.159248556904192
"Hẻm 33 Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",150.0,5.773502691896258,8.0,Đông - Nam,Đông - Nam,3.0,5.0,4.0,Have certificate,Full,15.802589450886888
"Hẻm 33 Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",200.0,6.666666666666667,8.0,Đông - Nam,Đông - Nam,3.0,7.0,6.0,Have certificate,Full,22.521265035433988
"449/23/2, Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",100.0,5.25,6.0,Đông - Nam,Đông - Nam,1.0,2.0,1.0,Have certificate,Full,11.431281544386483
"449/23/2, Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",120.0,5.751086853804244,6.0,Đông - Nam,Đông - Nam,1.0,2.0,2.0,Have certificate,Full,13.422016848899815
"449/23/2, Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",150.0,6.4299105748058425,6.0,Đông - Nam,Đông - Nam,1.0,3.0,3.0,Have certificate,Full,17.165775169134616
"449/23/2, Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",200.0,7.4246212024587495,6.0,Đông - Nam,Đông - Nam,1.0,5.0,4.0,Have certificate,Full,22.203432878524588
"Phường Vạn Phúc, Hà Đông, Hà Nội",100.0,5.962847939999439,3.5,Đông - Nam,Đông - Nam,4.0,5.0,5.0,Have certificate,Full,13.333594070086725
"Phường Vạn Phúc, Hà Đông, Hà Nội",120.0,6.531972647421808,3.5,Đông - Nam,Đông - Nam,4.0,6.0,5.0,Have certificate,Full,15.831506072555827
"Phường Vạn Phúc, Hà Đông, Hà Nội",150.0,7.302967433402215,3.5,Đông - Nam,Đông - Nam,4.0,7.0,6.0,Have certificate,Full,18.89801239761608
"Phường Vạn Phúc, Hà Đông, Hà Nội",200.0,8.432740427115679,3.5,Đông - Nam,Đông - Nam,4.0,9.0,7.0,Have certificate,Full,25.4411013286691
"Đường 10, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",100.0,10.75174404457249,6.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Sale contract,Basic,7.251714807833724
"Đường 10, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",120.0,11.777945491468365,6.0,Đông - Nam,Đông - Nam,2.0,4.0,4.0,Sale contract,Basic,9.319138619489054
"Đường 10, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",150.0,13.168143377105217,6.0,Đông - Nam,Đông - Nam,2.0,5.0,4.0,Sale contract,Basic,11.238303875872315
"Đường 10, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",200.0,15.20526224699857,6.0,Đông - Nam,Đông - Nam,2.0,7.0,6.0,Sale contract,Basic,15.314570174979995
"Đức Hòa, Đức Hòa, Long An",100.0,5.5901699437494745,6.5,Đông - Nam,Đông - Nam,1.0,4.0,2.0,Have certificate,Full,1.52872955201299
"Đức Hòa, Đức Hòa, Long An",120.0,6.123724356957945,6.5,Đông - Nam,Đông - Nam,1.0,5.0,3.0,Have certificate,Full,1.7061119846840307
"Đức Hòa, Đức Hòa, Long An",150.0,6.846531968814577,6.5,Đông - Nam,Đông - Nam,1.0,6.0,3.0,Have certificate,Full,2.1719058374899345
"Đức Hòa, Đức Hòa, Long An",200.0,7.905694150420949,6.5,Đông - Nam,Đông - Nam,1.0,8.0,5.0,Have certificate,Full,3.0080541200264905
"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội",100.0,5.393598899705936,3.0,Đông - Nam,Đông - Nam,5.0,10.0,9.0,Have certificate,Full,10.79196864097146
"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội",120.0,5.908391567007971,3.0,Đông - Nam,Đông - Nam,5.0,10.0,9.0,Have certificate,Full,12.725119284400535
"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội",150.0,6.605782590758164,3.0,Đông - Nam,Đông - Nam,5.0,10.0,10.0,Have certificate,Full,16.300993603585532
"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội",200.0,7.627700713964739,3.0,Đông - Nam,Đông - Nam,5.0,10.0,10.0,Have certificate,Full,21.41683809211899
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội",100.0,4.9613893835683385,4.0,Đông - Nam,Đông - Nam,7.0,7.0,7.0,Have certificate,Full,16.68331123106763
